17-Aug,E,CanManagerJNI, ThriftCanDeviceFactory,,onRequestPgn, remote device is null! Skipping notification...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,CanManagerJNI, ThriftCanDeviceFactory,,onRequestPgn, remote device is null! Skipping notification...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,CanManagerJNI, ThriftCanDeviceFactory,,onRequestPgn, remote device is null! Skipping notification...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,CanManagerJNI, ThriftCanDeviceFactory,,onRequestPgn, remote device is null! Skipping notification...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,CanManagerJNI, ThriftCanDeviceFactory,,onRequestPgn, remote device is null! Skipping notification...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SettingsAppService, Received intent com.cnhi.settings.intent.getDrawerInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SettingsAppService," Received zmq message on topic *, message "," {""type""","com.cnhi.settings.intent.onDrawerDataRefreshedEv,""payload""","{\tiles\""","[{\""title\""","\""CELL_ROAMING_OR_STATUS\"",\""text\""","\""NAD_REGISTRATION_STATUS_UNREGISTERED\"",\""severity\""","\""CAUTION\"",\""type\""","\""NONE\"",\""priority\""","5},{\""title\""","\""CELL_MOBILE_OPERATOR\"",\""text\""","\""ERROR\"",\""severity\""","\""STOP\"",\""type\""","\""NONE\"",\""priority\""","0},{\""title\""","\""CELL_SIGNAL_STRENGTH\"",\""text\""","\""Error\"",\""severity\""","\""STOP\"",\""type\""","\""SIGNAL\"",\""priority\""","0},{\""title\""","\""WIFI_NETWORK_STATUS\"",\""text\""","\""NAD_WIFI_CONNECTED\"",\""severity\""","\""INFO\"",\""type\""","\""NONE\"",\""priority\""","10},{\""title\""","\""WIFI_NETWORK_NAME\"",\""text\""","\""PCM_AP_575\"",\""severity\""","\""INFO\"",\""type\""","\""NONE\"",\""priority\""","10},{\""title\""","\""WIFI_NETWORK_STRENGTH\"",\""text\""","0,\""severity\""","\""INFO\"",\""type\""","\""NONE\"",\""priority\""","10}]}""}"
17-Aug,I,SERVICE TILES," {""tiles""","[{""title""","CELL_ROAMING_OR_STATUS,""text""","NAD_REGISTRATION_STATUS_UNREGISTERED,""severity""","CAUTION,""type""","NONE,""priority""","5},{""title""","CELL_MOBILE_OPERATOR,""text""","ERROR,""severity""","STOP,""type""","NONE,""priority""","0},{""title""","CELL_SIGNAL_STRENGTH,""text""","Error,""severity""","STOP,""type""","SIGNAL,""priority""","0},{""title""","WIFI_NETWORK_STATUS,""text""","NAD_WIFI_CONNECTED,""severity""","INFO,""type""","NONE,""priority""","10},{""title""","WIFI_NETWORK_NAME,""text""","PCM_AP_575,""severity""","INFO,""type""","NONE,""priority""","10},{""title""","WIFI_NETWORK_STRENGTH,""text""","0,""severity""","INFO,""type""","NONE,""priority""",10}]},,,
17-Aug,D,TelematicAPI, getWiFiStatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,ActivityManager, Empty Process Limit hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getWiFiStatus android.content.ContentResolver$CursorWrapperInner@6e6b82f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getWiFiStatus 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getCellStatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getCellStatus 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TMConnectivityButton, LEVELS changed 0 0 content,//com.cnh.android.connectivity.provider.levels/levels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,ActivityManager, Empty Process Limit hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,cutils-trace, Error opening trace file, No such file or directory (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,cutils-trace, Error opening trace file, No such file or directory (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SettingsAppService, Received intent com.cnhi.settings.intent.getDrawerInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SettingsAppService," Received zmq message on topic *, message "," {""type""","com.cnhi.settings.intent.onDrawerDataRefreshedEv,""payload""","{\tiles\""","[{\""title\""","\""CELL_ROAMING_OR_STATUS\"",\""text\""","\""NAD_REGISTRATION_STATUS_UNREGISTERED\"",\""severity\""","\""CAUTION\"",\""type\""","\""NONE\"",\""priority\""","5},{\""title\""","\""CELL_MOBILE_OPERATOR\"",\""text\""","\""ERROR\"",\""severity\""","\""STOP\"",\""type\""","\""NONE\"",\""priority\""","0},{\""title\""","\""CELL_SIGNAL_STRENGTH\"",\""text\""","\""Error\"",\""severity\""","\""STOP\"",\""type\""","\""SIGNAL\"",\""priority\""","0},{\""title\""","\""WIFI_NETWORK_STATUS\"",\""text\""","\""NAD_WIFI_CONNECTED\"",\""severity\""","\""INFO\"",\""type\""","\""NONE\"",\""priority\""","10},{\""title\""","\""WIFI_NETWORK_NAME\"",\""text\""","\""PCM_AP_575\"",\""severity\""","\""INFO\"",\""type\""","\""NONE\"",\""priority\""","10},{\""title\""","\""WIFI_NETWORK_STRENGTH\"",\""text\""","0,\""severity\""","\""INFO\"",\""type\""","\""NONE\"",\""priority\""","10}]}""}"
17-Aug,I,SERVICE TILES," {""tiles""","[{""title""","CELL_ROAMING_OR_STATUS,""text""","NAD_REGISTRATION_STATUS_UNREGISTERED,""severity""","CAUTION,""type""","NONE,""priority""","5},{""title""","CELL_MOBILE_OPERATOR,""text""","ERROR,""severity""","STOP,""type""","NONE,""priority""","0},{""title""","CELL_SIGNAL_STRENGTH,""text""","Error,""severity""","STOP,""type""","SIGNAL,""priority""","0},{""title""","WIFI_NETWORK_STATUS,""text""","NAD_WIFI_CONNECTED,""severity""","INFO,""type""","NONE,""priority""","10},{""title""","WIFI_NETWORK_NAME,""text""","PCM_AP_575,""severity""","INFO,""type""","NONE,""priority""","10},{""title""","WIFI_NETWORK_STRENGTH,""text""","0,""severity""","INFO,""type""","NONE,""priority""",10}]},,,
17-Aug,D,TelematicAPI, getWiFiStatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,ActivityManager, Empty Process Limit hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getWiFiStatus android.content.ContentResolver$CursorWrapperInner@6edb93b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getWiFiStatus 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getCellStatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getCellStatus 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TMConnectivityButton, LEVELS changed 0 0 content,//com.cnh.android.connectivity.provider.levels/levels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,ActivityManager, Empty Process Limit hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,cutils-trace, Error opening trace file, No such file or directory (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,cutils-trace, Error opening trace file, No such file or directory (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SettingsAppService, Received intent com.cnhi.settings.intent.getDrawerInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SettingsAppService," Received zmq message on topic *, message "," {""type""","com.cnhi.settings.intent.onDrawerDataRefreshedEv,""payload""","{\tiles\""","[{\""title\""","\""CELL_ROAMING_OR_STATUS\"",\""text\""","\""NAD_REGISTRATION_STATUS_UNREGISTERED\"",\""severity\""","\""CAUTION\"",\""type\""","\""NONE\"",\""priority\""","5},{\""title\""","\""CELL_MOBILE_OPERATOR\"",\""text\""","\""ERROR\"",\""severity\""","\""STOP\"",\""type\""","\""NONE\"",\""priority\""","0},{\""title\""","\""CELL_SIGNAL_STRENGTH\"",\""text\""","\""Error\"",\""severity\""","\""STOP\"",\""type\""","\""SIGNAL\"",\""priority\""","0},{\""title\""","\""WIFI_NETWORK_STATUS\"",\""text\""","\""NAD_WIFI_CONNECTED\"",\""severity\""","\""INFO\"",\""type\""","\""NONE\"",\""priority\""","10},{\""title\""","\""WIFI_NETWORK_NAME\"",\""text\""","\""PCM_AP_575\"",\""severity\""","\""INFO\"",\""type\""","\""NONE\"",\""priority\""","10},{\""title\""","\""WIFI_NETWORK_STRENGTH\"",\""text\""","0,\""severity\""","\""INFO\"",\""type\""","\""NONE\"",\""priority\""","10}]}""}"
17-Aug,I,SERVICE TILES," {""tiles""","[{""title""","CELL_ROAMING_OR_STATUS,""text""","NAD_REGISTRATION_STATUS_UNREGISTERED,""severity""","CAUTION,""type""","NONE,""priority""","5},{""title""","CELL_MOBILE_OPERATOR,""text""","ERROR,""severity""","STOP,""type""","NONE,""priority""","0},{""title""","CELL_SIGNAL_STRENGTH,""text""","Error,""severity""","STOP,""type""","SIGNAL,""priority""","0},{""title""","WIFI_NETWORK_STATUS,""text""","NAD_WIFI_CONNECTED,""severity""","INFO,""type""","NONE,""priority""","10},{""title""","WIFI_NETWORK_NAME,""text""","PCM_AP_575,""severity""","INFO,""type""","NONE,""priority""","10},{""title""","WIFI_NETWORK_STRENGTH,""text""","0,""severity""","INFO,""type""","NONE,""priority""",10}]},,,
17-Aug,D,TelematicAPI, getWiFiStatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,ActivityManager, Empty Process Limit hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getWiFiStatus android.content.ContentResolver$CursorWrapperInner@6f09c080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getWiFiStatus 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getCellStatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TelematicAPI, getCellStatus 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,TMConnectivityButton, LEVELS changed 0 0 content,//com.cnh.android.connectivity.provider.levels/levels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,ActivityManager, Empty Process Limit hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,dalvikvm," GC_FOR_ALLOC freed 2209K, 21% free 9183K/11536K, paused 147ms, total 148ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,cutils-trace, Error opening trace file, No such file or directory (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,dalvikvm," GC_FOR_ALLOC freed 512K, 17% free 3335K/3988K, paused 28ms, total 28ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,cutils-trace, Error opening trace file, No such file or directory (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,com.cnh.pf.alert.signal.SignalHandler, Received valid signal, signal,//work/switch/source/system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/diagnostics/accuracy status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.SignalCommunication.SignalConnector, signal update uri signal,//location/system status VALID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.home.HomeActivity, Received message, signal,//location/system --> Lat, 41.75604196774657 Long,-87.92342491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler, Received messages,[baseFaultCode," ""A-G-525""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler," , baseFaultCode"," ""A-G-170""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler, ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler, Received messages,[baseFaultCode," ""A-G-525""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler," , baseFaultCode"," ""A-G-170""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler, ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler, adding fault item, A-G-525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler, adding fault item, A-G-170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler, notifying all clients cannotEngageLastFaultSet size,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.signal.CannotEngageReasonsHandler, notifyAllClients client list size,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.cannotengage.CannotEngageReasonXMLItemManager, Fault code data found for, A-G-170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.alert.cannotengage.CannotEngageReasonXMLItemManager, Fault code data found for, A-G-525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.android.pf.libwidgetutil.guidance.cannotengage.CannotEngageIPCManager, CannotEngageIPC received new cannot engage reasons dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,com.cnh.android.pf.libwidgetutil.guidance.cannotengage.CannotEngageIPCManager, CannotEngageIPC notified client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,com.cnh.pf.android.gnss.diagnostics.engage.popup.EngagePopupService, Received CannotEngageIPCManager Notification! FaultList,"[com.cnh.android.pf.libwidgetutil.guidance.cannotengage.model.FaultData@bf3cd7b8, com.cnh.android.pf.libwidgetutil.guidance.cannotengage.model.FaultData@bf3ce626] FaultList Size",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
